court,judge_name,case_type,sections_involved,num_hearings,petitioner_type,respondent_type,outcome,case_duration_days,filing_year,filing_month,description_length,word_count
0,37,4,4,19,1,2,0,667,2023,5,251,35
3,48,3,6,30,1,0,1,729,2018,12,244,34
0,32,0,3,1,0,1,1,665,2013,11,229,33
1,38,0,1,14,1,2,1,513,2023,5,248,34
0,48,2,9,10,3,1,0,333,2013,1,267,37
3,36,3,7,1,3,2,0,885,2020,7,233,33
1,28,2,1,25,1,0,1,374,2014,2,245,35
1,19,0,8,20,3,0,0,791,2015,12,249,35
0,27,0,2,9,0,1,0,408,2023,11,229,33
2,7,2,9,11,2,1,0,582,2014,11,270,35
3,39,3,3,37,3,1,1,1024,2023,9,248,34
1,43,1,9,22,1,2,0,454,2016,3,265,34
1,6,0,8,2,1,1,0,956,2017,3,233,34
0,2,0,4,11,3,3,1,94,2023,4,248,35
2,13,0,4,14,0,0,0,594,2021,3,229,33
2,16,3,9,33,0,3,0,577,2016,3,244,34
2,30,3,1,14,3,3,0,1060,2021,2,248,35
1,47,3,2,20,3,1,0,312,2018,3,230,33
0,6,3,5,28,0,3,1,652,2014,2,239,33
2,15,1,2,3,0,2,1,657,2015,10,262,34
1,9,4,9,39,2,1,0,138,2015,8,251,35
3,10,0,2,6,2,2,0,1094,2018,3,228,33
3,43,4,8,38,3,2,0,551,2022,10,246,34
2,31,1,5,25,0,2,1,496,2019,4,279,38
0,2,1,8,17,1,0,0,987,2014,10,279,38
2,51,2,9,37,3,3,0,102,2019,9,233,31
0,22,2,9,25,2,3,0,739,2018,9,246,32
3,3,4,1,27,0,3,0,50,2017,4,238,34
3,29,4,1,36,2,3,1,1049,2015,9,236,33
2,25,0,7,11,1,2,0,897,2020,11,232,34
1,10,1,1,30,3,3,1,598,2019,2,279,38
3,41,1,9,9,2,3,0,449,2017,9,265,35
3,30,1,8,6,2,1,0,1005,2015,3,276,36
1,13,4,7,17,1,1,1,292,2014,4,244,35
2,28,2,3,36,1,0,1,850,2015,5,252,35
1,17,1,2,26,1,3,1,472,2019,10,265,34
0,32,4,3,18,2,2,1,910,2013,7,233,33
1,50,2,3,8,2,2,0,830,2013,10,252,35
3,20,2,1,17,3,0,1,1090,2023,11,248,32
3,7,2,2,26,0,1,1,676,2015,12,246,32
3,4,0,4,3,2,2,0,353,2014,3,233,34
2,9,4,7,17,3,3,0,979,2023,8,246,34
3,39,2,5,34,1,3,1,702,2017,7,263,34
3,39,0,7,2,3,1,0,782,2013,1,228,33
1,18,3,8,36,3,2,1,304,2017,8,234,32
0,8,3,6,26,2,3,1,597,2013,3,248,34
3,1,3,4,35,1,1,1,943,2016,5,234,32
3,13,2,8,25,1,3,1,422,2023,5,270,35
0,3,1,4,8,0,1,0,656,2021,9,279,38
2,19,3,5,31,3,2,1,251,2017,8,230,33
0,45,2,8,5,0,0,0,218,2016,9,248,32
0,22,3,9,3,2,3,0,854,2019,6,248,34
2,7,0,7,9,3,3,0,480,2019,11,234,34
3,0,4,6,4,1,2,0,249,2021,5,244,35
2,24,3,1,10,1,2,1,224,2018,12,248,34
3,40,3,6,1,1,0,0,163,2013,11,239,33
0,14,2,9,14,3,3,0,520,2022,7,238,31
1,38,2,5,36,1,1,1,362,2016,9,255,33
2,46,0,7,20,2,0,0,113,2022,1,243,33
2,12,0,4,29,0,1,1,545,2021,11,233,34
0,29,4,6,39,3,2,1,1062,2015,5,246,34
1,48,1,1,20,3,1,0,1077,2018,8,278,37
3,28,1,4,15,2,0,0,668,2021,3,278,37
2,28,1,8,25,2,3,0,648,2016,12,265,35
3,8,1,4,9,0,2,1,1090,2021,9,270,36
3,17,2,6,38,3,2,1,840,2018,10,253,33
2,15,0,8,9,1,2,1,215,2023,2,244,34
0,5,3,9,36,1,3,1,592,2022,11,259,35
3,39,4,8,24,3,1,0,441,2023,8,248,34
1,45,0,1,13,0,3,1,185,2015,6,234,34
2,11,4,5,27,1,2,1,1026,2021,2,241,34
3,14,1,5,28,1,1,1,660,2021,4,276,36
1,22,0,4,18,2,3,0,770,2017,12,228,33
2,43,1,3,20,0,0,0,877,2014,11,278,37
3,5,2,5,32,2,2,1,104,2016,3,255,33
0,17,3,1,30,0,3,1,368,2018,8,225,31
2,38,2,5,1,3,3,0,975,2022,7,252,35
1,38,0,4,29,2,3,1,247,2023,1,241,34
2,43,0,9,24,0,3,0,232,2023,1,244,34
3,16,2,3,17,1,0,1,689,2023,5,245,35
2,34,1,4,24,1,0,0,310,2014,1,268,35
3,9,2,3,12,2,3,0,919,2023,12,233,31
0,7,4,6,36,3,1,1,812,2019,2,244,34
0,13,4,1,21,0,3,1,853,2014,2,246,36
3,43,1,4,8,1,0,0,790,2014,6,279,38
3,38,1,8,20,1,3,1,189,2015,10,278,37
2,20,4,5,15,2,0,1,736,2015,10,243,35
2,4,4,9,7,0,0,0,213,2014,3,251,35
2,46,0,3,20,3,3,1,35,2017,3,232,34
0,43,1,5,11,0,3,1,1074,2019,1,279,38
0,43,4,2,21,3,3,0,296,2016,6,233,33
2,26,0,1,5,1,3,1,775,2020,5,232,34
2,22,4,5,12,3,0,1,399,2020,11,248,34
0,43,2,9,12,1,3,0,779,2017,5,267,37
0,7,0,8,20,1,0,0,458,2013,11,248,35
1,21,2,4,1,1,0,0,500,2016,6,238,31
3,22,1,5,7,2,1,0,109,2019,10,265,35
3,39,3,8,22,1,2,0,526,2017,4,242,34
3,7,2,3,15,1,2,1,752,2019,5,248,33
1,46,2,8,2,2,3,0,793,2022,4,238,31
3,42,4,4,37,1,1,1,983,2021,8,246,34
0,42,1,8,33,0,1,1,660,2019,11,279,38
0,0,0,1,8,0,2,1,1088,2014,1,242,34
1,5,4,8,9,1,1,0,701,2021,3,246,34
3,45,3,1,6,1,0,0,883,2016,8,239,33
0,6,2,7,33,2,1,0,188,2017,7,233,31
2,7,2,3,2,3,2,0,246,2020,8,246,32
3,32,0,9,39,3,0,1,658,2022,2,237,33
2,19,1,6,29,0,0,0,577,2020,10,268,35
0,43,0,1,1,2,3,1,558,2016,4,233,34
0,1,2,2,25,1,0,0,1009,2017,12,263,34
0,44,2,4,30,3,2,1,539,2016,12,248,32
2,32,1,7,8,1,1,1,101,2018,1,265,35
1,11,3,4,4,0,0,0,590,2021,4,248,34
3,13,4,4,16,1,0,0,274,2023,8,251,35
2,20,0,4,8,3,0,1,66,2017,4,233,34
0,48,0,1,8,1,3,1,313,2016,8,248,35
3,18,3,1,27,2,1,1,30,2022,9,242,34
3,26,4,3,28,1,2,1,682,2014,8,233,33
0,18,4,3,35,2,3,0,527,2017,4,246,35
1,28,1,6,6,1,0,0,1048,2023,6,279,38
0,38,4,2,3,2,1,0,97,2022,9,251,35
1,38,4,4,30,3,3,1,546,2021,11,246,35
0,7,1,1,27,0,2,0,1009,2022,10,265,34
0,24,0,4,14,3,2,0,633,2015,8,244,34
0,39,4,6,18,3,1,0,415,2013,8,249,34
2,49,2,1,19,0,3,1,714,2022,6,233,31
3,31,0,4,29,3,3,0,320,2018,5,237,33
0,49,4,7,32,1,2,0,941,2015,10,244,35
3,41,3,5,31,0,0,0,741,2018,4,245,33
0,0,2,4,21,0,0,1,336,2022,2,246,32
3,2,3,9,17,3,3,0,111,2018,5,234,32
3,1,0,5,16,3,3,0,700,2019,11,232,34
3,17,1,4,36,3,0,0,990,2018,8,278,37
0,23,1,7,15,3,2,1,1020,2018,4,262,34
0,52,4,8,21,3,1,0,740,2023,6,243,35
2,48,0,3,21,3,2,1,1034,2023,3,237,33
1,7,4,3,32,0,0,1,902,2017,8,251,35
1,44,0,4,7,0,0,1,439,2021,11,232,34
3,8,4,9,2,2,3,0,935,2020,12,243,34
0,13,2,3,11,1,0,1,149,2014,6,255,33
1,28,3,2,1,2,0,0,981,2022,4,230,32
2,13,4,9,22,3,1,0,1019,2020,10,251,35
0,27,3,5,38,3,2,0,633,2022,5,233,33
1,21,2,9,8,2,0,0,1015,2021,9,248,32
2,45,0,8,5,1,3,1,172,2023,4,228,33
1,14,0,7,24,1,3,0,134,2018,12,233,34
3,42,3,3,38,1,2,1,397,2013,9,248,34
2,7,3,7,11,2,3,0,117,2016,1,250,35
1,43,3,8,4,2,3,0,285,2014,8,242,34
0,13,3,5,25,1,3,0,228,2015,7,234,32
2,14,2,5,38,2,2,0,518,2019,4,233,31
2,38,0,3,5,0,3,1,722,2023,9,249,35
3,41,2,8,22,3,0,1,243,2021,5,233,31
0,29,4,5,20,1,3,1,353,2017,10,249,34
2,18,4,5,11,3,2,0,819,2018,5,246,36
2,17,0,8,30,2,0,0,287,2018,9,228,33
1,34,4,9,12,2,2,0,386,2017,7,244,35
0,50,0,9,13,3,3,1,885,2019,7,229,33
0,49,0,4,16,3,3,1,453,2023,5,229,33
2,20,2,6,30,1,2,1,290,2014,2,233,31
0,26,2,5,2,3,3,0,888,2016,11,270,35
3,21,0,8,13,0,3,0,1057,2013,11,228,33
2,11,1,1,30,3,1,1,995,2022,5,276,36
2,36,1,8,31,3,3,1,499,2015,3,271,37
3,31,2,3,30,0,2,1,54,2020,3,238,31
0,48,1,7,34,1,1,1,482,2013,9,262,34
3,10,2,2,8,2,3,1,849,2018,3,233,31
1,43,0,6,2,0,3,0,1039,2022,11,248,34
1,19,4,9,6,0,3,0,103,2023,6,235,33
2,35,1,7,11,0,3,1,158,2014,8,267,35
2,52,2,2,15,0,3,1,337,2020,4,245,35
1,38,1,2,38,0,3,1,152,2015,6,273,36
2,0,3,3,37,1,0,1,219,2021,1,248,34
3,22,2,3,4,2,1,1,493,2018,11,263,34
0,37,3,4,6,0,0,0,299,2021,10,242,34
3,14,3,5,6,0,3,1,658,2022,11,242,34
0,48,1,4,34,3,2,1,1043,2016,11,271,37
1,16,3,6,1,1,0,1,573,2013,7,257,35
0,38,4,4,17,1,3,0,572,2016,6,244,34
2,38,2,3,11,3,3,0,1051,2015,5,246,32
3,0,3,4,34,3,0,1,678,2014,5,244,34
0,7,0,9,23,1,1,1,1092,2020,11,242,34
2,45,3,6,26,1,2,0,1018,2022,12,257,35
0,5,0,1,10,2,3,0,73,2018,9,248,35
0,27,3,1,30,2,1,1,1033,2018,11,230,32
2,51,3,7,38,3,2,0,207,2019,7,239,33
2,51,2,8,32,0,2,1,317,2022,11,250,35
3,43,0,2,18,2,0,1,622,2013,3,241,34
1,3,0,7,1,0,0,0,856,2018,10,229,33
0,17,0,3,24,1,0,1,1046,2022,7,228,33
2,43,4,9,23,2,3,1,523,2014,10,236,33
0,42,4,3,9,0,1,0,329,2019,5,241,35
2,51,3,1,2,1,1,1,442,2013,1,243,33
1,40,1,7,25,2,1,0,422,2022,3,268,36
0,0,3,3,32,0,1,0,343,2020,3,239,33
1,15,1,7,11,3,2,0,277,2023,8,268,36
0,43,1,4,23,0,2,0,788,2016,4,278,37
2,27,3,1,37,1,0,1,1065,2021,1,239,33
1,3,2,4,24,3,1,1,667,2021,6,263,34
3,38,0,3,33,1,3,1,194,2013,5,248,35
1,19,2,8,30,0,3,0,745,2021,5,270,35
2,8,2,3,1,0,1,1,634,2020,10,255,33
3,38,0,9,26,3,0,1,459,2019,10,243,33
3,35,2,7,17,3,1,0,54,2019,3,255,33
0,23,2,4,6,3,0,0,860,2021,10,248,33
3,38,4,5,17,3,2,0,673,2014,2,241,34
3,51,4,3,8,0,1,1,281,2017,4,243,35
0,6,0,3,22,3,0,1,449,2015,12,243,33
0,34,0,2,15,2,0,1,594,2022,4,232,34
2,42,0,7,32,2,3,1,635,2014,11,248,34
0,7,1,7,32,0,3,1,732,2013,9,265,34
1,40,2,4,34,2,3,1,115,2023,3,255,33
3,15,2,9,27,3,1,1,602,2017,5,252,35
1,13,3,8,23,2,3,0,127,2021,9,242,34
3,25,3,3,26,0,2,0,206,2015,7,248,35
0,44,0,4,28,0,3,1,128,2020,9,234,34
0,47,3,8,20,0,2,0,694,2023,3,239,34
3,46,3,9,12,2,0,0,923,2021,5,244,34
1,34,3,2,33,3,1,0,1065,2016,3,233,33
1,39,0,2,4,2,0,0,804,2019,8,243,33
1,51,3,3,9,1,2,0,867,2022,2,234,32
3,2,4,7,1,1,1,0,167,2022,5,248,34
3,25,3,7,13,2,0,0,36,2016,4,250,35
2,3,4,4,1,1,2,0,368,2015,7,246,35
1,5,0,6,10,2,2,0,417,2017,10,228,33
1,7,2,4,29,0,3,0,496,2015,10,250,35
0,26,0,6,13,3,1,1,741,2020,12,237,33
2,7,3,5,9,3,1,1,135,2019,7,250,34
0,7,4,6,13,0,3,1,141,2018,4,246,36
0,32,2,9,28,1,1,1,928,2021,11,267,37
2,31,1,1,2,2,2,0,649,2015,5,271,37
2,48,2,2,4,0,3,1,418,2022,3,248,32
0,9,2,9,35,2,0,0,921,2019,3,233,31
1,32,2,6,32,2,1,0,747,2023,9,255,33
3,9,1,8,37,3,2,0,926,2019,8,265,34
3,43,1,8,25,1,2,1,716,2021,5,279,38
3,47,0,4,38,2,0,1,570,2015,2,249,35
0,45,4,1,15,3,2,1,1008,2015,7,249,34
3,23,1,5,11,0,0,0,1089,2019,2,268,35
2,40,3,4,33,2,3,0,823,2015,7,250,35
1,14,0,3,39,3,0,1,703,2013,6,248,34
2,38,2,1,28,2,0,1,66,2017,11,253,33
0,36,2,9,39,1,2,0,960,2015,11,240,31
0,41,4,7,33,0,2,0,195,2020,2,251,35
1,8,4,9,9,3,3,1,64,2019,5,236,33
1,13,4,4,28,1,1,0,506,2018,8,246,34
0,4,2,4,13,1,0,1,112,2022,2,250,35
2,48,4,9,2,3,1,0,129,2013,9,244,34
0,3,0,8,14,2,3,1,525,2021,8,249,35
0,38,3,6,23,0,1,0,449,2018,4,248,34
2,25,1,9,5,0,0,1,166,2020,8,278,37
2,31,2,3,22,3,1,1,1075,2021,12,248,32
1,9,3,1,16,1,2,0,251,2016,4,224,32
0,41,3,9,33,3,0,1,249,2015,8,250,34
1,10,4,6,38,0,2,0,893,2021,4,248,34
1,17,2,1,7,3,3,0,784,2019,12,238,31
0,35,2,9,32,2,3,0,410,2015,1,240,31
2,38,0,1,9,1,1,1,308,2015,12,232,34
0,30,1,7,17,3,1,0,1007,2022,5,268,36
2,38,1,4,4,3,0,0,66,2019,2,265,34
2,10,2,3,20,2,2,0,715,2023,1,246,32
2,22,4,5,18,3,3,1,135,2020,9,241,35
1,23,3,1,18,3,1,1,34,2015,4,225,31
2,3,4,7,1,2,2,0,141,2015,4,243,34
3,28,2,9,18,3,3,0,631,2023,8,240,31
1,7,1,2,25,1,3,0,349,2021,2,270,36
3,4,4,8,3,0,3,0,769,2019,7,246,34
3,3,0,5,6,0,0,0,1057,2020,6,233,34
3,36,2,4,12,2,2,0,72,2017,7,240,31
3,10,3,5,6,3,2,1,694,2016,6,244,34
2,38,2,1,32,3,3,1,1004,2022,1,248,33
1,44,0,9,4,0,0,0,161,2022,11,228,33
0,38,2,5,13,3,3,1,477,2022,12,233,31
0,22,0,1,18,3,1,0,105,2021,7,233,34
2,9,3,6,1,0,3,1,145,2022,8,230,33
0,48,4,5,9,3,2,1,1068,2018,9,246,36
3,10,2,6,2,3,1,0,297,2016,6,255,33
3,26,1,8,2,0,0,0,213,2013,11,270,36
1,19,3,3,21,2,2,1,987,2016,5,239,33
2,3,0,4,9,1,0,0,319,2017,11,243,33
1,21,0,8,16,1,1,0,327,2013,12,233,34
1,2,2,4,29,2,2,1,930,2016,8,250,35
1,13,3,5,38,0,2,0,841,2023,3,248,34
1,35,0,7,1,0,2,1,623,2015,11,248,34
1,23,1,6,28,3,3,1,937,2017,4,265,35
2,41,3,8,10,1,0,0,272,2020,1,230,32
1,21,4,9,7,2,2,0,882,2022,9,236,33
1,14,3,6,9,2,2,0,740,2023,2,230,33
2,38,3,2,4,3,2,1,640,2021,12,248,34
3,38,0,8,11,2,3,1,427,2014,8,228,33
0,34,0,2,39,3,0,1,158,2014,3,229,33
3,29,1,5,9,3,2,0,652,2021,2,279,38
0,15,3,5,12,1,3,1,889,2022,9,230,33
2,20,2,9,14,1,2,0,133,2019,11,253,33
3,45,4,6,25,3,2,0,201,2023,1,233,33
1,7,1,7,30,1,0,1,971,2020,5,273,36
0,27,3,7,20,1,3,0,954,2016,11,239,34
1,35,4,4,25,3,1,1,667,2022,4,235,33
1,20,4,5,15,2,1,1,520,2021,4,246,36
1,3,4,3,13,1,1,0,34,2017,2,243,34
1,15,4,3,13,3,1,1,1005,2019,6,246,35
0,39,4,1,28,1,2,1,628,2019,5,238,34
0,7,2,3,4,0,2,0,115,2014,2,246,32
2,4,4,7,14,0,2,0,417,2016,1,241,35
2,47,3,2,19,1,2,1,923,2015,7,224,32
3,47,4,8,19,0,2,1,998,2016,2,241,34
0,33,0,5,28,0,0,0,711,2018,10,233,34
3,21,4,4,24,0,3,1,178,2018,8,235,33
0,17,3,2,3,2,0,1,201,2022,6,248,34
0,11,3,7,22,1,0,0,387,2013,1,248,34
3,16,2,7,25,0,0,0,845,2022,1,255,33
0,1,0,8,15,1,3,1,848,2015,9,244,34
1,38,4,1,1,3,3,0,831,2016,11,235,33
0,40,2,3,11,2,3,0,270,2014,9,255,33
2,16,0,3,1,3,3,0,364,2013,2,241,34
1,15,4,5,26,3,1,0,365,2014,4,243,35
0,39,0,4,16,2,1,0,809,2015,6,249,35
2,23,4,9,16,2,0,0,855,2017,3,233,33
0,38,4,2,26,0,1,1,61,2016,6,246,36
0,6,2,4,23,1,3,1,792,2014,2,238,31
1,21,2,2,31,1,1,0,445,2016,9,248,32
2,1,4,6,17,2,2,1,414,2014,9,241,34
0,12,4,1,28,2,0,1,573,2020,7,246,34
3,37,2,3,31,3,2,1,530,2020,5,267,37
0,45,0,2,11,2,3,0,1078,2013,9,248,34
1,27,2,5,37,2,0,0,621,2020,2,248,33
0,48,3,3,28,0,0,1,913,2022,12,250,35
1,20,0,5,37,2,0,0,980,2023,5,237,33
1,9,0,1,5,1,3,0,1081,2013,8,229,33
1,27,1,8,2,2,3,0,737,2023,2,278,37
2,38,4,9,17,2,2,1,1043,2017,6,236,33
3,23,0,9,19,0,0,0,663,2022,8,233,34
0,22,0,3,39,1,3,0,425,2015,3,237,33
2,48,0,7,15,1,3,0,897,2020,8,248,35
3,13,0,1,27,2,2,1,973,2021,10,242,34
2,27,1,2,4,2,3,1,355,2015,12,279,38
0,36,4,3,33,1,3,0,1060,2021,2,246,36
2,38,0,4,33,3,1,1,505,2014,12,233,34
1,14,4,2,19,0,1,1,276,2020,10,246,36
0,41,4,8,27,2,1,0,764,2023,6,238,34
3,39,0,5,24,0,1,0,290,2016,4,241,34
3,46,1,8,23,3,3,0,462,2023,7,276,36
3,45,4,3,38,3,0,1,600,2020,5,238,34
2,31,2,6,36,0,3,1,542,2018,7,248,32
2,25,0,8,9,3,2,1,154,2016,8,241,34
3,12,0,8,26,1,2,1,201,2019,1,233,34
3,13,1,7,25,1,3,1,115,2023,10,273,36
1,33,4,9,36,3,2,0,682,2013,1,235,33
2,52,4,1,8,1,2,0,1091,2022,7,241,34
0,26,1,7,27,3,3,0,715,2014,8,278,37
2,43,1,7,22,3,1,0,627,2022,8,268,36
2,33,1,5,4,3,2,1,946,2019,1,268,36
3,26,1,3,7,0,2,1,56,2022,11,268,36
1,38,2,4,1,0,1,0,121,2014,12,270,35
2,5,3,9,12,2,2,0,1089,2013,7,248,34
0,47,1,6,35,1,3,1,992,2018,4,262,34
1,1,2,7,10,1,2,0,623,2021,7,241,32
0,24,1,7,21,2,2,1,121,2021,9,278,37
3,30,4,4,18,1,2,1,233,2021,5,243,34
2,43,2,6,13,1,2,1,827,2021,10,241,32
0,43,2,9,14,1,3,0,276,2021,7,248,32
3,22,4,1,24,0,3,1,660,2022,6,244,35
1,3,1,3,30,3,2,1,840,2014,11,267,35
3,30,3,1,18,2,1,1,464,2015,8,248,34
1,48,1,1,1,2,3,1,533,2013,1,278,37
1,47,4,6,12,3,0,1,1018,2017,10,238,34
3,35,4,6,10,3,0,0,1079,2015,11,244,34
0,51,3,4,14,3,0,0,518,2019,11,257,35
3,41,1,9,28,3,0,0,248,2019,1,268,35
3,45,3,5,25,2,3,1,56,2019,5,248,35
0,35,0,4,37,2,0,1,222,2020,3,248,34
2,6,3,3,25,2,2,1,587,2023,12,250,34
1,15,0,8,12,1,2,1,1078,2014,3,232,34
3,52,3,5,37,2,0,0,599,2016,1,250,34
0,7,0,4,39,3,1,1,1081,2017,8,243,33
1,51,3,3,32,3,0,1,826,2013,10,250,34
1,38,2,8,4,3,1,0,116,2021,12,248,32
3,29,4,2,30,2,1,1,413,2017,4,241,35
2,22,4,5,23,0,1,0,652,2014,11,243,35
2,10,1,4,31,1,0,1,109,2018,9,273,36
3,34,1,3,20,0,1,1,50,2015,2,273,36
1,46,4,6,1,2,2,0,403,2017,4,236,33
3,47,1,1,39,0,2,1,986,2020,2,265,34
0,32,0,3,39,1,3,0,674,2016,7,234,34
3,9,4,5,27,0,3,1,589,2022,2,244,34
0,19,2,1,38,3,1,1,612,2015,10,248,33
3,22,2,9,9,3,2,0,613,2014,4,255,33
3,35,0,5,10,2,1,1,936,2017,9,243,33
2,36,1,1,27,3,2,0,371,2015,2,268,35
3,42,1,9,33,1,3,0,319,2020,7,271,37
0,25,4,6,2,0,0,0,333,2018,10,251,35
2,42,3,2,15,1,1,0,639,2014,8,257,35
2,44,3,5,25,3,3,0,316,2016,9,239,34
1,6,2,5,28,0,0,1,1073,2022,7,246,32
2,43,0,2,15,0,0,0,768,2022,1,248,35
1,14,2,1,11,3,3,1,365,2020,1,255,33
3,25,0,2,17,1,3,0,308,2022,12,228,33
1,9,3,6,37,1,3,0,496,2014,3,230,32
2,8,1,3,25,3,3,1,950,2021,1,271,37
1,25,0,4,35,2,2,0,1093,2013,4,242,34
2,52,0,5,13,3,2,0,599,2019,8,244,34
3,30,1,6,32,2,0,1,184,2013,7,273,36
2,5,2,8,17,2,1,0,75,2016,10,263,34
3,21,3,7,3,3,1,0,643,2013,12,244,34
1,25,3,9,37,0,1,0,696,2015,10,225,31
2,38,2,1,3,2,1,1,426,2020,1,248,32
0,18,4,4,15,0,1,0,981,2021,8,238,34
1,13,1,8,21,3,2,0,79,2023,5,265,35
3,7,1,2,34,0,3,1,358,2023,11,268,36
0,36,4,5,35,2,0,1,844,2014,6,236,33
3,21,0,1,13,1,0,1,290,2023,2,244,34
1,42,4,8,9,3,0,0,242,2016,2,233,33
2,29,1,7,20,1,1,1,811,2022,9,265,34
2,39,3,7,6,0,0,0,984,2022,7,248,34
1,43,2,9,6,0,1,0,227,2023,2,270,35
1,51,4,8,18,3,0,0,477,2018,7,246,34
3,27,4,9,16,2,3,1,1073,2021,4,233,33
1,48,2,8,37,3,1,0,184,2017,9,255,33
3,24,1,7,13,0,2,0,178,2013,11,276,36
2,11,0,6,37,0,3,1,293,2018,3,243,33
1,14,0,6,31,3,2,0,543,2015,3,248,34
3,39,4,3,37,3,3,1,921,2014,2,246,35
2,45,0,3,3,0,0,0,495,2014,6,243,33
1,13,1,5,20,3,2,0,430,2015,6,273,36
3,7,1,4,17,2,2,1,938,2021,10,268,36
0,28,2,4,37,3,0,1,304,2023,7,246,32
3,7,3,5,39,3,1,1,421,2022,5,244,34
0,0,2,5,39,0,1,1,296,2020,1,270,35
3,26,1,5,28,0,1,0,147,2022,9,276,36
3,14,4,7,36,3,1,0,654,2016,2,248,34
3,51,0,5,24,1,1,0,1066,2022,12,234,34
2,39,2,8,18,3,3,0,304,2023,5,233,31
0,9,2,1,34,2,2,1,107,2014,8,245,35
2,48,4,6,10,2,3,1,1030,2017,5,243,35
2,38,1,3,5,2,3,0,143,2016,2,279,38
1,20,3,6,30,3,2,1,82,2014,7,248,34
0,50,1,6,28,2,0,1,818,2014,11,270,36
1,20,4,7,11,2,2,0,196,2023,8,241,34
3,2,0,3,9,0,1,0,1095,2014,12,247,34
1,22,2,4,14,2,1,0,488,2020,4,245,35
0,14,3,6,32,1,0,0,746,2022,8,225,31
3,32,2,2,21,0,0,1,252,2021,4,246,32
3,12,1,1,27,0,2,1,256,2017,12,268,35
2,39,4,9,34,3,0,1,863,2013,4,246,34
0,44,0,3,2,1,2,1,575,2017,8,247,34
2,46,0,3,19,1,0,0,1010,2016,2,229,33
0,50,4,5,31,1,2,0,1015,2022,7,241,34
1,46,3,5,4,3,1,0,672,2023,5,248,34
3,1,0,2,20,3,2,1,865,2015,7,242,34
3,8,4,1,23,0,2,0,943,2014,9,236,33
3,18,1,9,24,0,2,0,652,2022,1,270,36
3,10,4,5,4,1,2,1,886,2022,8,236,33
1,11,1,7,7,1,1,0,58,2023,10,262,34
0,28,2,7,10,1,3,0,199,2021,6,253,33
2,18,1,5,18,1,0,1,537,2018,2,276,36
0,39,1,9,5,2,1,0,113,2017,2,273,36
2,39,1,7,32,0,3,0,524,2013,8,278,37
0,31,3,8,23,2,3,0,703,2022,10,250,34
3,27,2,5,34,1,2,1,423,2023,12,245,35
0,42,1,3,10,2,2,0,1081,2023,2,278,37
3,50,0,6,31,3,0,0,963,2019,4,237,33
2,15,3,8,25,0,2,1,920,2022,7,245,33
3,14,1,5,30,0,3,1,792,2013,1,279,38
0,49,4,8,26,1,1,1,689,2017,6,246,34
0,38,1,7,5,0,2,0,737,2014,3,278,37
3,41,1,5,19,2,0,1,148,2019,6,271,37
0,6,0,9,10,3,1,0,1033,2013,1,233,34
1,32,3,4,1,2,3,1,864,2016,5,242,34
0,4,3,9,2,1,1,0,339,2017,8,224,32
0,1,1,8,2,3,3,0,760,2014,6,268,36
3,41,4,9,9,2,1,1,472,2013,12,236,33
1,6,4,6,19,2,0,1,1029,2022,12,244,34
0,13,3,3,28,2,3,0,602,2015,12,224,32
0,21,2,8,9,1,3,1,789,2023,10,267,37
2,38,4,8,23,3,2,0,232,2017,1,238,34
2,20,3,3,19,0,2,1,140,2013,8,248,34
2,12,1,2,26,3,3,0,993,2014,2,276,36
0,37,1,9,23,2,2,1,681,2020,7,265,34
1,43,0,3,6,0,3,1,740,2013,2,248,34
3,9,1,3,19,1,0,1,462,2023,6,279,38
0,1,0,6,20,3,0,1,705,2015,10,237,33
2,28,3,8,21,3,3,0,480,2019,9,248,34
2,34,0,8,16,2,0,0,711,2017,11,248,35
1,48,2,8,38,1,1,1,707,2013,7,248,33
3,47,4,4,35,1,0,1,266,2020,9,246,36
2,47,3,5,25,1,1,0,992,2013,3,245,33
2,23,0,7,1,0,1,0,1041,2021,10,247,34
2,0,1,6,8,2,0,0,842,2018,7,279,38
1,13,0,1,10,1,2,0,51,2016,4,228,33
3,20,1,4,7,3,2,1,53,2023,5,279,38
0,35,1,3,11,2,1,1,890,2015,3,278,37
1,44,1,7,38,3,0,1,187,2016,1,267,35
2,49,1,1,23,3,2,0,1075,2020,2,276,36
1,5,1,4,39,3,1,1,418,2016,11,262,34
0,9,0,1,18,0,0,0,218,2018,5,244,34
1,48,2,4,18,1,1,0,762,2021,10,270,35
0,4,2,7,25,2,3,0,763,2023,1,246,32
3,52,0,1,34,1,1,1,708,2021,10,249,35
2,18,1,4,1,2,2,0,852,2013,11,262,34
1,22,3,3,25,3,0,1,568,2023,5,248,34
2,50,3,2,32,0,0,1,366,2017,8,239,34
0,32,2,1,2,3,3,1,490,2022,3,252,35
1,43,1,7,13,3,2,1,704,2016,2,279,38
1,33,4,4,31,3,0,1,874,2019,7,235,33
2,10,1,1,16,1,0,1,492,2023,8,268,36
2,50,0,5,15,2,1,0,132,2023,4,229,33
1,40,2,3,4,3,2,1,459,2020,3,248,33
0,5,0,5,23,3,1,1,666,2019,10,228,33
2,33,3,9,26,0,0,0,857,2013,4,230,32
2,43,4,4,35,0,3,1,895,2019,8,244,35
1,47,4,2,18,3,3,0,874,2017,8,249,34
0,10,0,2,21,3,2,1,321,2013,3,229,33
